names,scores,logfoldchanges,group
Kif19a,0.0022630242,4.169051,NFOL2
Ncor2,0.0022485491,3.0628095,NFOL2
Map4k4,0.002243921,3.630996,NFOL2
Dip2b,0.0022007998,3.4747484,NFOL2
Mink1,0.0021674782,3.5164073,NFOL2
Steap2,0.0021670444,3.7818086,NFOL2
Lcor,0.0021571915,2.847134,NFOL2
Slc6a8,0.00212876,3.1486206,NFOL2
Sox10,0.0021062433,4.037581,NFOL2
Smurf1,0.0020995734,3.0105958,NFOL2
Ick,0.0020864047,3.524126,NFOL2
Tjap1,0.0020675187,3.4930186,NFOL2
Arhgef7,0.0020649799,3.0952213,NFOL2
Strn,0.0020586997,3.3758914,NFOL2
Ctso,0.0020355636,3.1806293,NFOL2
Tmem141,0.0020330723,4.1639733,NFOL2
Slc1a1,0.0020306867,3.4915574,NFOL2
Ccnjl,0.002030091,3.063757,NFOL2
Pdgfra,0.4926461,8.701745,OPC
Sapcd2,0.39730045,7.64151,OPC
C1ql1,0.34160513,7.7080674,OPC
Tmem255b,0.27702516,7.3889174,OPC
Lhfpl3,0.24596632,5.9886813,OPC
Emid1,0.23177214,6.090666,OPC
Fam89a,0.20521082,6.0411654,OPC
Cdo1,0.19016732,5.394378,OPC
Snx22,0.17430139,5.8962355,OPC
Chst5,0.14901018,6.4998965,OPC
Cacng4,0.14785494,5.6287346,OPC
Matn4,0.14049391,5.653435,OPC
Rlbp1,0.11799464,5.6471457,OPC
Plpp4,0.10420769,5.0080996,OPC
Shc4,0.09533207,4.824528,OPC
Traf4,0.09028156,5.070258,OPC
Tmem100,0.08957407,5.57325,OPC
A930009A15Rik,0.07433104,6.019963,OPC
Vcan,0.07199017,5.304119,OPC
Mmp15,0.07166272,4.21617,OPC
Casc5,0.06891291,6.2880297,OPC
Ckap2,0.06741629,5.844168,OPC
Ascl1,0.063797124,4.7928543,OPC
Asf1b,0.06359533,5.2319036,OPC
Etv4,0.06337645,4.886982,OPC
Mis18bp1,0.06297924,5.891278,OPC
Ckap2l,0.06213966,5.8078423,OPC
Prc1,0.05945457,5.862272,OPC
Mki67,0.055102464,5.924894,OPC
Hmmr,0.05426771,5.7967396,OPC
Cdkn2c,0.05183526,4.240383,OPC
Neu4,0.050475236,5.883145,OPC
Ube2c,0.05017876,6.1084642,OPC
Top2a,0.050053425,6.0873246,OPC
Ugdh,0.048941165,3.6689088,OPC
Ska1,0.048895855,6.040601,OPC
Dmrtb1,0.04882768,4.8354197,OPC
Cspg4,0.048340652,4.986826,OPC
Spc25,0.044440307,5.7508264,OPC
Tpx2,0.043520253,5.1282344,OPC
Xylt1,0.042595483,3.970429,OPC
Ccnd1,0.042197715,4.1946077,OPC
Cenpe,0.041101754,5.066383,OPC
Lmcd1,0.040462557,4.213122,OPC
Ppp1r14b,0.038981702,3.958322,OPC
Cdc20,0.038052842,5.288666,OPC
Birc5,0.03373625,5.377982,OPC
Pcdh15,0.03361588,3.5592766,OPC
B3gat2,0.033204343,4.0768814,OPC
Ccnb2,0.032844856,4.965355,OPC
Cenpf,0.03271877,5.2618947,OPC
Fabp7,0.031764157,5.606822,OPC
Cdk1,0.03118868,5.0778995,OPC
Cenpa,0.031145753,4.535355,OPC
Pbk,0.030766912,5.7987723,OPC
G0s2,0.030595956,3.7540414,OPC
Ptprz1,0.030487694,5.2061787,OPC
Amz1,0.029837701,3.7130196,OPC
X3632451O06Rik,0.029695641,3.6771512,OPC
Megf11,0.029443674,4.118635,OPC
Cks2,0.029299546,4.5276914,OPC
Ccnb1,0.029239202,4.9690657,OPC
Ccna2,0.028837895,5.3843517,OPC
Itga9,0.028674595,3.9469988,OPC
Aurka,0.027555581,4.884626,OPC
X1700086L19Rik,0.027448278,3.5760374,OPC
Cdca3,0.027367342,5.3234754,OPC
Lnx1,0.027220411,3.5198371,OPC
Spsb4,0.027135815,4.0580344,OPC
Susd5,0.026160527,4.4323564,OPC
Olig2,0.024753774,4.3494167,OPC
Lockd,0.0242116,5.444949,OPC
Scrg1,0.023884974,4.6570287,OPC
Fzd9,0.023787035,3.9928808,OPC
Fam64a,0.02353377,5.5241055,OPC
Tacc3,0.023487665,3.8010783,OPC
Cdca8,0.023088971,4.725395,OPC
Racgap1,0.023057656,3.9299307,OPC
Kcnip3,0.023038974,3.5671012,OPC
Spc24,0.022509413,4.6024823,OPC
Bricd5,0.022508815,3.7349064,OPC
Sox6,0.022303345,4.0995655,OPC
Tmem121,0.022286156,3.2439847,OPC
Car8,0.02226367,4.0052333,OPC
Lmnb1,0.021447405,4.064369,OPC
Nusap1,0.020996243,4.2723255,OPC
Galnt10,0.02098343,3.2352788,OPC
RP23.207N5.4,0.020642532,3.3110561,OPC
Spry1,0.020552715,3.26116,OPC
Cenpm,0.02020635,4.362462,OPC
Ube2t,0.019797917,3.6947854,OPC
Cspg5,0.019386547,5.144588,OPC
Knstrn,0.018888425,4.7752147,OPC
Aurkb,0.018346934,5.3327427,OPC
Serpine2,0.017189933,4.2860913,OPC
Smc2,0.016681647,3.271969,OPC
Nxph1,0.016453415,3.9799223,OPC
Cenpq,0.016357625,3.1604083,OPC
Efs,0.01545744,3.502015,OPC
Gpt2,0.0153988665,2.8516595,OPC
X5730559C18Rik,0.015163955,4.3699927,OPC
Hmgb2,0.01497851,4.0190597,OPC
Fbxo5,0.014511291,3.8805313,OPC
Spry4,0.014392256,3.284553,OPC
Cfap20,0.013965523,2.8297212,OPC
H2afy2,0.013596569,2.979673,OPC
Rgcc,0.012935157,4.4493775,OPC
Lig1,0.012926706,3.1070333,OPC
Olig1,0.012881252,4.9328337,OPC
Smc4,0.012807836,3.3165736,OPC
X2810417H13Rik,0.012506171,5.236787,OPC
Rcn1,0.012297024,3.069969,OPC
Qpct,0.012243108,3.254472,OPC
Npm3,0.012142045,2.6452284,OPC
Mmp16,0.012008437,2.827064,OPC
Sema5b,0.011684731,3.2919478,OPC
Gpr17,0.011678475,4.3156013,OPC
Arhgap31,0.011575696,3.7170432,OPC
Pxdc1,0.011514726,3.439112,OPC
Rfc3,0.011431969,2.893528,OPC
Pcdh11x,0.011336035,2.7803993,OPC
Sstr1,0.011308948,3.1842682,OPC
E130114P18Rik,0.011206821,3.7704542,OPC
Dhrs13,0.011135931,2.8040538,OPC
Pid1,0.010526161,2.8255863,OPC
Tmpo,0.010458178,2.75237,OPC
Spon1,0.010454664,2.989551,OPC
Sh3bp4,0.010275921,3.3244107,OPC
Ncapd2,0.010257813,2.7564983,OPC
Tcf19,0.0102231605,3.4459867,OPC
Pttg1,0.010115037,3.3711646,OPC
Ednrb,0.009547247,3.6650949,OPC
Afap1l2,0.0093151,3.431844,OPC
Gpsm2,0.00901121,2.5701811,OPC
Epn2,0.008984727,2.6089087,OPC
Midn,0.008793069,2.4693182,OPC
Ostf1,0.008787898,3.234918,OPC
Cks1b,0.008763856,3.3657196,OPC
Lims2,0.00875754,3.4522393,OPC
Gas1,0.008632949,3.34074,OPC
Tspan6,0.008481516,2.5629845,OPC
Fen1,0.008306039,2.4834523,OPC
Ampd3,0.008303022,2.7346146,OPC
Chst11,0.008155609,2.5845873,OPC
Cbr3,0.008056514,3.262094,OPC
Ramp1,0.007901066,3.232598,OPC
Brinp3,0.007835518,2.8408875,OPC
Sdc3,0.0077564176,2.6121418,OPC
Gm2a,0.007728251,2.51418,OPC
Lbh,0.007720037,2.6914,OPC
Higd1b,0.52611816,7.7695675,PER1
Ndufa4l2,0.4790025,7.0412426,PER1
Rgs5,0.4781018,7.6163163,PER1
Abcc9,0.4659885,6.9516807,PER1
Atp13a5,0.445629,6.5486517,PER1
Vtn,0.43709603,7.3532405,PER1
Pdgfrb,0.41798916,6.0059333,PER1
Kcnj8,0.415413,7.0736637,PER1
Slco1a4,0.394794,6.31291,PER1
Flt1,0.37591925,7.025415,PER1
Sod3,0.37001657,5.6661463,PER1
Cox4i2,0.36046305,6.0428243,PER1
Ptprb,0.35494548,5.7658987,PER1
Abcb1a,0.33688554,5.855726,PER1
Ly6c1,0.3341765,6.9748917,PER1
Adgrf5,0.31918702,5.5863953,PER1
Slc22a8,0.2993494,5.6285753,PER1
Ly6a,0.2910357,5.8757997,PER1
Eva1b,0.28523695,5.2957377,PER1
Cldn5,0.28516155,7.4949055,PER1
Epas1,0.2817117,5.17722,PER1
Fn1,0.2806492,5.519117,PER1
Slc7a1,0.27092126,5.044307,PER1
Podxl,0.26818755,5.0751524,PER1
Gjc1,0.26762056,4.8646946,PER1
Ifitm1,0.26527876,5.8296833,PER1
Rem1,0.26433423,5.917184,PER1
Kdr,0.2640975,5.515992,PER1
Itm2a,0.25975528,6.312175,PER1
Eng,0.257525,5.256088,PER1
Id1,0.2566938,5.5171976,PER1
Cdh5,0.25650406,5.162169,PER1
Art3,0.2543875,5.527874,PER1
C130074G19Rik,0.2526633,4.719513,PER1
Col4a1,0.25017208,5.169659,PER1
Adgrl4,0.24980861,5.2875805,PER1
P2ry14,0.24812312,5.1273246,PER1
Tek,0.24799608,5.169953,PER1
Pth1r,0.24661748,4.5648646,PER1
Tmem204,0.2451806,4.9631505,PER1
Ets1,0.24509676,4.944293,PER1
Ltbp4.1,0.24453372,4.579115,PER1
Slc7a5,0.2426051,5.006227,PER1
Cald1,0.23735785,4.5974565,PER1
Car4,0.23548402,5.7263665,PER1
Sox17,0.23510483,5.1690083,PER1
Pglyrp1,0.23416112,6.0205946,PER1
Klf2,0.23405226,5.504153,PER1
Atp2a3,0.23350607,5.398406,PER1
Egfl7,0.23335089,5.048836,PER1
Fzd6,0.23196903,4.7750416,PER1
Ace2,0.23154719,6.244372,PER1
Col4a2,0.23107603,4.9260993,PER1
Ccdc141,0.22896667,4.5812078,PER1
S1pr3,0.22839306,4.835549,PER1
Pecam1,0.22711453,5.1038423,PER1
Kank3,0.22649455,4.7819614,PER1
Ebf1,0.22601323,4.932319,PER1
Dock6,0.22398014,4.244061,PER1
Tbx3,0.22291607,4.942206,PER1
Igfbp7,0.22126563,6.2472086,PER1
Hmcn1,0.21979585,5.0765004,PER1
Tns1,0.21830934,4.345214,PER1
Esam,0.21738912,5.2948184,PER1
Gper1,0.21657237,5.316408,PER1
Cgnl1,0.21156326,4.6913166,PER1
Nes,0.20998655,4.6155233,PER1
Fam101b,0.20872718,4.742884,PER1
Ablim1,0.20741598,4.2357697,PER1
Arhgap31,0.2067679,4.3817673,PER1
Emcn,0.20643409,5.089525,PER1
Slco1c1,0.20552307,5.0137506,PER1
Slc2a1,0.20452388,4.447777,PER1
Pltp,0.2040115,5.3296413,PER1
Tbx3os1,0.20065583,5.6502714,PER1
Nodal,0.20046179,6.427906,PER1
Sgms1,0.19966432,3.7221744,PER1
Tie1,0.19881114,4.85048,PER1
BC028528,0.19880906,4.641134,PER1
Ocln,0.19829223,4.626993,PER1
Hspa12b,0.19721313,4.7724304,PER1
Nostrin,0.19720867,4.918784,PER1
Lsr,0.19701777,4.9404564,PER1
Wfdc1,0.1954403,4.906855,PER1
Foxq1,0.19497474,4.8970795,PER1
Pear1,0.1946505,4.788276,PER1
Lamc1,0.19274089,3.9759579,PER1
Tns2,0.19267233,4.2234554,PER1
X9430020K01Rik,0.19203915,3.8461409,PER1
Gm694,0.19158569,5.0327864,PER1
Sox18,0.19130622,4.8508453,PER1
Ahnak,0.19095057,4.3984303,PER1
Clic5,0.1897624,4.8063555,PER1
Foxf2,0.18878019,4.7396507,PER1
Cd248,0.18862852,5.170963,PER1
Srgn,0.18844204,4.683314,PER1
Grrp1,0.18822074,4.7449203,PER1
Ramp2,0.18778574,4.775195,PER1
Bvht,0.18605031,4.507796,PER1
Scarf1,0.18565768,4.8197074,PER1
Atp10a,0.18555017,4.5780044,PER1
Erg,0.18468896,4.8144975,PER1
Hspb1,0.18446808,4.8991647,PER1
Abcg2,0.18360968,4.204785,PER1
Acvrl1,0.18329754,4.601092,PER1
Ifitm3,0.18309529,4.943636,PER1
Arhgap29,0.17946266,4.0142817,PER1
Adgre5,0.17855632,4.289871,PER1
Cxcl12,0.17606202,4.903314,PER1
Utrn,0.17600314,3.7924929,PER1
Notch3,0.17598972,5.032117,PER1
Vwa1,0.17590772,4.660903,PER1
Myo1b,0.17557596,3.7992897,PER1
Degs2,0.17436644,4.920568,PER1
Paqr5,0.17362726,4.6778955,PER1
Uaca,0.17353553,4.27786,PER1
Hrct1,0.17324321,4.7922673,PER1
Tm4sf1,0.17261943,4.757449,PER1
Cd34,0.17125538,4.5369005,PER1
Smco4,0.17112172,3.695728,PER1
Apold1,0.16960318,4.2313757,PER1
Egflam,0.16929087,4.489573,PER1
Heg1,0.16865389,3.5816648,PER1
Ctla2a,0.16773105,5.383341,PER1
Robo4,0.16667016,4.722685,PER1
Ccm2l,0.16562837,4.755963,PER1
Dlc1,0.16551867,3.483461,PER1
Ushbp1,0.16188572,4.6507683,PER1
Tbxa2r,0.16177456,5.006282,PER1
Klf4,0.16173273,4.269726,PER1
Tdrp,0.1612208,3.9342873,PER1
Hic1,0.16069667,4.724884,PER1
Nid1,0.16010867,4.1977262,PER1
Slc16a1,0.15934002,3.7512608,PER1
Myl9,0.15889286,5.38736,PER1
Rasgrp3,0.15833148,3.7881625,PER1
Mecom,0.15814853,4.6034136,PER1
Lef1,0.15797079,4.1477175,PER1
Arap3,0.15732436,4.3965516,PER1
Slc9a3r2,0.15729742,3.9168668,PER1
Adgra2,0.15710275,4.153181,PER1
Slc38a5,0.15708175,4.8175907,PER1
Cdkn2b,0.15678285,4.6096067,PER1
Pdzd2,0.15663521,3.6001606,PER1
Slc39a8,0.1560059,4.460199,PER1
Tpm4,0.15571032,4.097278,PER1
Igf1r,0.15489146,3.3333225,PER1
Foxc1,0.15479413,4.4291487,PER1
She,0.15334739,4.714109,PER1
Lmo2,0.1523626,4.1546974,PER1
Prdm1,0.050067004,5.3497,PER2
Apln,0.049764745,5.5237536,PER2
Meox1,0.049102366,5.838037,PER2
Fam129a,0.045922354,5.265365,PER2
Cd93,0.045806356,5.924074,PER2
Ecscr,0.04396599,5.7937274,PER2
Htra3,0.04311681,5.152775,PER2
Clec1a,0.04167225,5.479279,PER2
Gimap4,0.040929638,5.4743333,PER2
Ctsw,0.04090748,5.60672,PER2
Angpt2,0.040704474,5.465356,PER2
Serpine1,0.039777804,5.27522,PER2
Bcl6b,0.03765598,5.1248946,PER2
Pcdh12,0.03697651,5.1970663,PER2
Hspg2,0.035858504,4.937009,PER2
Adm,0.034899637,5.4730453,PER2
Megf6,0.033574924,4.912326,PER2
Madcam1,0.033128466,6.1554475,PER2
Itga4,0.031176232,4.327131,PER2
Rhoj,0.03012549,5.082317,PER2
Ppm1j,0.030118346,5.06681,PER2
Ppic,0.02971026,5.367361,PER2
Lama4,0.029694883,4.817821,PER2
Cchcr1,0.029530047,4.856863,PER2
Nid2,0.028735593,4.8658915,PER2
Ackr2,0.028563408,4.9179044,PER2
Dok4,0.027704718,4.6967525,PER2
Tubb6,0.027518742,4.785788,PER2
Fam101b,0.02693689,5.6646457,PER2
Tmem154,0.026800621,5.453156,PER2
Psors1c2,0.026504641,5.4777403,PER2
Aplnr,0.02623242,5.1928687,PER2
Abcc9,0.026001407,5.492289,PER2
Sox7,0.025917547,4.872733,PER2
Ctla2a,0.025912985,6.606527,PER2
Rhod,0.024661768,4.7292614,PER2
Nos2,0.024264934,5.0723386,PER2
Col4a1,0.024227343,5.744041,PER2
Col4a2,0.022970952,5.553059,PER2
Tmem252,0.022590501,4.962776,PER2
Wwtr1,0.022299793,4.721469,PER2
Il2rg,0.021743568,4.7047358,PER2
Myct1,0.021569109,4.855954,PER2
N4bp3,0.021563191,4.4685316,PER2
Plxnd1,0.021523666,4.2216887,PER2
Rhoc,0.02028795,5.067375,PER2
Adgrl4,0.020275407,5.261371,PER2
C1qtnf6,0.020255798,4.175548,PER2
Capg,0.020032289,4.428889,PER2
Vwf,0.019340301,4.625317,PER2
Kdr,0.019220827,5.6052856,PER2
Ets1,0.019145502,4.9569783,PER2
Pecam1,0.019132478,5.1947184,PER2
Maff,0.018892638,4.582837,PER2
AU021092,0.01888494,4.9381566,PER2
Arhgap18,0.018706473,4.112714,PER2
RP23.198F11.3,0.018669391,4.873886,PER2
Exoc3l4,0.018603552,4.755102,PER2
Higd1b,0.01835027,6.398022,PER2
Tnfaip8l1,0.01834637,4.050968,PER2
Dcbld1,0.018323429,3.7315438,PER2
Kcnq1,0.018132584,4.6676273,PER2
Nid1,0.01783682,4.6176844,PER2
Csrp2,0.017685452,5.224666,PER2
Myh9,0.017378507,3.9034848,PER2
Tpm4,0.017317444,4.913021,PER2
Bambi,0.017140327,4.1617317,PER2
Fn1,0.01687185,5.3074713,PER2
Lamb1,0.0168501,4.084915,PER2
Zic3,0.016761838,4.374037,PER2
Myo1b,0.016700918,4.223295,PER2
Nes,0.016498875,4.559322,PER2
Stap2,0.016461842,4.573575,PER2
Tram2,0.016290305,4.1999054,PER2
Lamc1,0.016289407,4.402132,PER2
Proser2,0.016121201,4.294174,PER2
X4930523C07Rik,0.016093217,4.5745206,PER2
Flt4,0.015739588,4.516121,PER2
Cdkn1a,0.01571773,4.021381,PER2
Mmrn2,0.015630452,4.5094657,PER2
Rpl3l,0.015599015,4.528601,PER2
Arap3,0.015582649,4.3955655,PER2
Pmaip1,0.015561056,4.5036044,PER2
Rgs5,0.01555793,6.567667,PER2
Ccnd1,0.015556748,3.9705348,PER2
Itga5,0.015543062,4.214109,PER2
Robo4,0.015402203,4.5821414,PER2
Epha2,0.015071306,4.388758,PER2
Cnn2,0.014702695,4.5853715,PER2
Kcnj8,0.014549709,5.14204,PER2
Dll4,0.014351527,4.383428,PER2
Serpinh1,0.014203527,5.337101,PER2
Foxf2,0.013967543,4.5363374,PER2
Tbxa2r,0.013963226,4.5841327,PER2
Slc39a8,0.013839278,4.4383063,PER2
Tes,0.013830593,4.1868224,PER2
Cd34,0.0136485165,5.022708,PER2
Piezo2,0.013618731,3.947127,PER2
Mfng,0.013546341,4.269004,PER2
Pdgfb,0.013507082,3.905414,PER2
Slc7a5,0.013475266,5.062371,PER2
F2r,0.013331482,3.828953,PER2
Myo10,0.013155548,4.144147,PER2
Lipc,0.0130883455,5.1470056,PER2
Pglyrp1,0.013020315,5.929026,PER2
Trim16,0.012999409,4.3774004,PER2
Exoc3l,0.012985506,4.252469,PER2
Noxo1,0.012872576,3.7443106,PER2
Notch4,0.0127569735,3.908091,PER2
Eng,0.012739915,4.966557,PER2
Apold1,0.012455307,4.20486,PER2
Hic1,0.012337498,4.3948317,PER2
Tmem204,0.012310785,4.578596,PER2
Vwa1,0.011875114,4.9985933,PER2
Kank4,0.011872265,3.977875,PER2
Tagln2,0.011747454,4.398856,PER2
Msn,0.011728918,3.9825633,PER2
Eva1b,0.011699189,4.8701687,PER2
Igfbp7,0.011672899,6.431377,PER2
Rassf9,0.011601432,4.3167734,PER2
Ednra,0.011572772,4.1351767,PER2
Gjc1,0.01154088,4.2263527,PER2
Cd248,0.011431327,4.4805984,PER2
Sfrp2,0.011371437,4.125521,PER2
Itga1,0.011345434,4.2746754,PER2
Cldn5,0.011299476,6.979618,PER2
Adamts9,0.011144582,4.0095215,PER2
Ndufa4l2,0.011095681,5.316877,PER2
Gimap6,0.011087702,4.3700333,PER2
Palmd,0.010979685,4.10279,PER2
Prss23,0.01095517,3.8798056,PER2
Hmcn1,0.010932475,4.6431513,PER2
Tie1,0.010900326,4.3284044,PER2
Scarf1,0.010723906,4.2426677,PER2
Bok,0.010603084,3.896808,PER2
Gimap5,0.010577087,4.2278295,PER2
Col5a3,0.010571345,4.3673997,PER2
Tnfsf10,0.010545922,4.3228526,PER2
Fzd6,0.010485344,4.1812534,PER2
Anxa3,0.010461936,4.5985365,PER2
Gimap9,0.010400815,3.9590952,PER2
Atp13a5,0.010386212,4.6053,PER2
Tnfaip1,0.0102714095,3.6135259,PER2
Ccdc141,0.010134168,4.2231035,PER2
AW112010,0.010124128,4.220927,PER2
Fxyd5,0.010030493,4.2466707,PER2
Casp6,0.009995067,3.8476205,PER2
Cox4i2,0.009914365,4.5856776,PER2
Pald1,0.0097965505,3.712808,PER2
Nostrin,0.009787432,4.4589,PER2
Art3,0.10370085,6.992005,PER3
P2ry14,0.0836224,6.6811585,PER3
Kcnj8,0.07890035,7.5412273,PER3
Cox4i2,0.065155275,7.016094,PER3
Fam101a,0.05266564,5.8729987,PER3
Gper1,0.0522628,6.4412026,PER3
Tbxa2r,0.04599559,5.830295,PER3
Ggt1,0.042459324,5.681329,PER3
Enpep,0.041243088,5.768832,PER3
Rem1,0.038901445,5.824611,PER3
Anpep,0.038828976,5.7696815,PER3
Nodal,0.03789902,5.893726,PER3
Ace2,0.037007734,5.816467,PER3
Ndufa4l2,0.034752008,7.9291563,PER3
Nr1h3,0.033587515,5.294373,PER3
Cd248,0.03335809,5.661879,PER3
Pth1r,0.032645173,5.3977947,PER3
Vtn,0.03211081,8.782761,PER3
Higd1b,0.031287707,8.559668,PER3
Abcc9,0.02997854,6.251208,PER3
Ajuba,0.02984182,5.272902,PER3
Foxs1,0.02867648,5.5413733,PER3
Casq2,0.028538309,5.5002837,PER3
Ifitm1,0.025942462,6.2963223,PER3
Slc19a1,0.025469523,5.3637595,PER3
Sod3,0.024431698,5.649798,PER3
Atp13a5,0.02397211,5.819159,PER3
Aspn,0.021887138,5.7498536,PER3
Pdgfrb,0.01825359,6.2674313,PER3
Gpx8,0.017633144,4.958102,PER3
Sfrp2,0.017530814,4.781031,PER3
Cthrc1,0.017211571,5.0923843,PER3
Gprc5c,0.017042797,4.941814,PER3
Myl9,0.016855545,6.939909,PER3
S1pr3,0.01596659,4.9737062,PER3
Gm12002,0.015528263,5.2053514,PER3
Tmem45a,0.015260402,5.174075,PER3
Nbl1,0.014940459,5.399586,PER3
Egflam,0.014047432,4.7024417,PER3
Heyl,0.013755604,4.984036,PER3
Vstm4,0.013590804,4.868287,PER3
Rarres2,0.013565768,5.6224775,PER3
Hic1,0.013473099,4.891519,PER3
Tbx3os1,0.013154086,5.067085,PER3
Cspg4,0.01246835,4.9782825,PER3
Ggt5,0.012460012,4.661421,PER3
Adap2os,0.011724285,4.816255,PER3
Eva1b,0.011146921,5.662345,PER3
X4833422C13Rik,0.010922081,4.018615,PER3
Rasl12,0.010913518,4.756375,PER3
Gjc1,0.010882522,4.683125,PER3
Rgs5,0.010871017,7.215117,PER3
Ecm2,0.010363256,4.568052,PER3
Hrct1,0.010180326,4.6314907,PER3
Mgp,0.010004011,5.487563,PER3
Slc16a12,0.009883682,4.721761,PER3
Cald1,0.009845703,5.268824,PER3
Slc6a20a,0.009729556,5.253136,PER3
Gm13861,0.009365646,5.1087346,PER3
Angptl2,0.00936207,4.6328573,PER3
Col5a3,0.0093426015,4.6696534,PER3
Notch3,0.008869731,4.941938,PER3
Slc38a11,0.008734453,5.1631193,PER3
Rrad,0.0086950315,4.505874,PER3
Mir143hg,0.00859992,4.961024,PER3
Plxdc1,0.008408928,3.8789911,PER3
Tfpi,0.008026112,4.1263547,PER3
Smim3,0.00801619,3.8276176,PER3
Ednra,0.007418044,4.280055,PER3
Lhfp,0.0073883357,3.9670098,PER3
Il34,0.007354484,3.930768,PER3
Gja4,0.0072476687,4.94628,PER3
C1qtnf2,0.007145735,4.5284996,PER3
F2r,0.007107313,3.868337,PER3
Sh2b3,0.0069404365,3.5440736,PER3
Ddit4l,0.0069016037,3.9193377,PER3
Plekhh3,0.0066820374,3.3757944,PER3
G0s2,0.006674897,3.697113,PER3
Ebf1,0.0064364914,4.9383903,PER3
Axl,0.006187815,4.078318,PER3
Vasn,0.0059698294,3.8517232,PER3
Arhgap42,0.005900255,3.669871,PER3
Ifitm2,0.0057536825,4.705254,PER3
Adap2,0.005708646,4.133414,PER3
Gstk1,0.005586226,3.4597473,PER3
Itga1,0.0054831402,4.2448435,PER3
Tbx2,0.0054002455,4.595332,PER3
Igfbp7,0.005326357,6.32503,PER3
Ano1,0.0053191273,4.371208,PER3
Atp2a3,0.0051710294,4.322149,PER3
Slc30a10,0.005065088,3.5907938,PER3
C1qtnf6,0.005049142,3.755552,PER3
Pald1,0.00500771,3.7340994,PER3
Arhgdib,0.0049940385,4.332989,PER3
Myo1b,0.004922713,3.808931,PER3
Tm4sf1,0.00490099,4.675073,PER3
Perp,0.004480271,4.2737556,PER3
Pcdh18,0.0043316893,3.697563,PER3
Tnfaip1,0.004294816,3.4781947,PER3
Rasgrp2,0.00390391,3.7220654,PER3
Fstl1,0.003824903,3.3395312,PER3
Bgn,0.003752952,4.3786426,PER3
Pdzd2,0.0037411486,3.527652,PER3
Lamc1,0.0037178292,3.719998,PER3
Slc5a5,0.0037017174,3.486362,PER3
S100a11,0.0036577135,4.0761485,PER3
Pear1,0.003529181,3.956381,PER3
Prss23,0.0035072006,3.5987127,PER3
Serpinh1,0.0034299905,4.4902296,PER3
Zdhhc1,0.0034161082,2.831384,PER3
Ginm1,0.0032325839,2.8618906,PER3
Lama2,0.0031976334,3.1369603,PER3
Vasp,0.0031838466,3.502732,PER3
Syde1,0.003161015,3.4050896,PER3
Sdc2,0.0031421222,3.10167,PER3
Coro1b,0.003034249,2.7265728,PER3
Col4a1,0.002998973,4.2356443,PER3
Ptk2,0.002863628,2.670253,PER3
Mrc2,0.0027137175,4.163563,PER3
Afap1l2,0.0026777214,3.5409968,PER3
Tead2.1,0.0026714301,3.5573835,PER3
Pid1,0.0026153633,2.894194,PER3
Lamc3,0.0025878595,4.12049,PER3
Ntn1,0.0025304905,3.529834,PER3
Tcf15,0.002491102,3.4992077,PER3
Rasl11a,0.0024654965,3.4428015,PER3
Tmem86a,0.0024369536,2.9855185,PER3
Nid1,0.0024143513,3.6174803,PER3
Inpp4b,0.0024142147,3.1677027,PER3
Snhg18,0.0023331626,3.4438336,PER3
Pelo,0.0023237895,2.657277,PER3
Ifitm3,0.0022918482,4.165606,PER3
Pde8b,0.0022331802,2.7066486,PER3
Rhbdf1,0.0022162052,2.981457,PER3
Tagln2,0.0021820646,3.592517,PER3
Gm13889,0.0021516713,2.7472248,PER3
Zic1,0.0021340128,3.712231,PER3
Atp1a2,0.0021244588,5.142037,PER3
Tnfrsf1a,0.0020961016,3.1369448,PER3
Rgs4,0.0020877994,3.6384597,PER3
Emp3,0.0020862124,3.755321,PER3
Dmd,0.0020492221,2.6891315,PER3
Nupr1,0.0020222706,4.0830674,PER3
Fam118b,0.0020152114,2.367194,PER3
Cd151,0.001999333,3.2197206,PER3
Lims1,0.0019238782,2.6528888,PER3
Lama4,0.0019226593,3.4792037,PER3
Pik3cd,0.0019061939,2.7125494,PER3
Tbc1d1,0.0018754349,2.7334394,PER3
Rbpms,0.0018608139,3.5833824,PER3
Pf4,0.5868847,11.274888,PVM1
Lyz2,0.5408509,10.526845,PVM1
Ms4a7,0.53385264,9.6715355,PVM1
Cbr2,0.5270875,9.130891,PVM1
Clec4n,0.5270127,9.125525,PVM1
F13a1,0.49311066,9.102626,PVM1
Ccl24,0.4903264,9.069727,PVM1
Mrc1,0.4729216,9.066542,PVM1
Ms4a6c,0.4366491,8.215361,PVM1
Stab1,0.41241923,7.4335814,PVM1
Clec10a,0.40393162,8.187281,PVM1
Tslp,0.40236482,7.3652673,PVM1
Cd209f,0.3876159,8.836298,PVM1
Dab2,0.3821675,7.648084,PVM1
F630028O10Rik,0.3201222,8.48353,PVM1
Gmfg,0.31338885,6.7726107,PVM1
Cybb,0.3126914,7.705697,PVM1
Mgl2,0.30937824,7.7412124,PVM1
Fcgr2b,0.30902275,7.2427244,PVM1
Clec4a1,0.30228397,7.7463074,PVM1
Lyve1,0.29719222,7.533911,PVM1
Ms4a6b,0.28977656,6.938207,PVM1
Cd209g,0.2833929,7.9296403,PVM1
Tmem106a,0.28261477,6.5811815,PVM1
